timestamp,open,high,low,close,volume
2026-04-01 13:54:00,68192.51,68229.32,53714.64,68155.51,2.33588
2026-04-01 13:55:00,68155.51,68155.52,68081.69,68143.79,0.70677
2026-04-01 13:56:00,68155.1,68195.48,68155.1,68190.0,5.29354
2026-04-01 13:57:00,68190.0,68226.59,53341.53,68219.95,3.84413
2026-04-01 13:58:00,68182.06,68192.11,55208.32,68190.0,2.24694
2026-04-01 13:59:00,68190.01,68190.01,54442.72,68094.01,2.43007
2026-04-01 14:00:00,68094.02,68175.64,68094.02,68136.53,2.48495
2026-04-01 14:01:00,68136.54,68482.94,52785.96,68482.94,29.41945
2026-04-01 14:02:00,68241.31,68584.0,68200.1,68200.1,5.15519
2026-04-01 14:03:00,68200.1,68286.67,52842.72,55917.29,3.40753
2026-04-01 14:04:00,54884.6,68372.24,54884.6,68220.0,3.8802
2026-04-01 14:05:00,68220.0,68258.32,68210.57,68210.57,1.04038
2026-04-01 14:06:00,68177.24,68177.25,68072.05,68072.05,0.23389
2026-04-01 14:07:00,68072.06,68194.79,68072.05,68146.39,1.44548
2026-04-01 14:08:00,68145.84,68219.97,68145.83,68182.0,2.09587
2026-04-01 14:09:00,68182.01,68203.3,68128.6,68147.99,0.14939
2026-04-01 14:10:00,68148.0,68203.93,68140.07,68177.41,0.36802
2026-04-01 14:11:00,68177.41,68177.41,68140.07,68140.08,1.04955
2026-04-01 14:12:00,68140.07,68211.2,68140.07,68205.16,0.11815
2026-04-01 14:13:00,68205.17,68208.15,68152.51,68185.55,1.87904
2026-04-01 14:14:00,68185.55,68249.99,68185.55,68249.99,0.27007
2026-04-01 14:15:00,68250.0,68331.72,68249.99,68331.72,4.12101
2026-04-01 14:16:00,68339.46,68339.47,68301.65,68301.65,1.86583
2026-04-01 14:17:00,68301.66,68301.66,68241.74,68241.74,0.9298
2026-04-01 14:18:00,68241.75,68270.87,68241.74,68265.03,3.64475
2026-04-01 14:19:00,68265.03,68282.49,68249.08,68249.66,1.8371
2026-04-01 14:20:00,68249.67,68308.68,68249.67,68308.68,0.11273
2026-04-01 14:21:00,68308.68,68353.64,68294.06,68353.63,0.1432
2026-04-01 14:22:00,68353.64,68511.8,68353.64,68434.01,1.72042
2026-04-01 14:23:00,68432.69,68476.28,67830.43,68475.47,2.92251
2026-04-01 14:24:00,68470.08,68504.19,68376.91,68376.92,0.2021
2026-04-01 14:25:00,68376.92,68440.43,68376.91,68440.43,0.17394
2026-04-01 14:26:00,68440.42,68440.43,68420.49,68426.1,3.76013
2026-04-01 14:27:00,68426.1,68455.19,68417.64,68452.33,0.90158
2026-04-01 14:28:00,68452.33,68502.6,68452.32,68471.46,2.13334
2026-04-01 14:29:00,68471.46,68506.81,68471.45,68500.0,1.78342
2026-04-01 14:30:00,68500.01,68594.08,68500.01,68594.08,2.72375
2026-04-01 14:31:00,68594.08,68608.12,68571.27,68571.27,4.00291
2026-04-01 14:32:00,68570.71,68570.71,68464.88,68464.88,1.91051
2026-04-01 14:33:00,68464.88,68464.89,65120.99,68419.72,4.37831
2026-04-01 14:34:00,68418.91,68418.91,68279.02,68281.65,0.17346
2026-04-01 14:35:00,68279.8,68329.43,68279.02,68315.81,0.20793
2026-04-01 14:36:00,68330.0,68341.26,68289.1,68309.61,0.07619
2026-04-01 14:37:00,68309.6,68328.27,68293.03,68294.04,0.14714
2026-04-01 14:38:00,68313.56,68369.62,68313.56,68336.29,1.25054
2026-04-01 14:39:00,68336.29,68486.85,68324.58,68439.53,0.36445
2026-04-01 14:40:00,68438.65,68438.65,68294.96,68318.91,0.21705
2026-04-01 14:41:00,68318.91,68350.89,68318.91,68350.89,3.25436
2026-04-01 14:42:00,68350.88,68405.21,68350.61,68351.35,4.27666
2026-04-01 14:43:00,68351.35,68419.51,68351.34,68419.5,0.8915
2026-04-01 14:44:00,68418.78,68418.78,68377.35,68377.35,1.01278
2026-04-01 14:45:00,68377.36,68418.81,68377.35,68410.8,1.3705
2026-04-01 14:46:00,68443.87,68464.41,68363.75,68363.76,1.05318
2026-04-01 14:47:00,68363.76,68441.57,68360.72,68441.57,0.94421
2026-04-01 14:48:00,68441.58,68476.0,68436.82,68475.99,1.89801
2026-04-01 14:49:00,68476.0,68550.28,68475.99,68550.27,3.63914
2026-04-01 14:50:00,68550.27,68564.75,54338.4,68535.06,3.44348
2026-04-01 14:51:00,68535.05,68535.48,68505.52,68535.48,0.80478
2026-04-01 14:52:00,68535.47,68683.71,68526.54,68547.92,2.26165
2026-04-01 14:53:00,68547.93,68654.29,68547.92,68653.76,2.83475
2026-04-01 14:54:00,68615.76,68679.86,68615.75,68619.14,1.99924
2026-04-01 14:55:00,68619.13,68619.14,55842.72,68604.49,4.19275
2026-04-01 14:56:00,68586.56,68586.57,68550.67,68552.06,2.84445
2026-04-01 14:57:00,68552.06,68575.07,68552.06,68567.53,2.65213
2026-04-01 14:58:00,68567.52,68620.0,68567.52,68620.0,0.05802
2026-04-01 14:59:00,68619.99,68628.15,68614.72,68614.72,0.07146
2026-04-01 15:00:00,68614.73,68648.79,68593.55,68596.1,0.10322
2026-04-01 15:01:00,68596.11,68596.11,68560.83,68576.66,0.12739
2026-04-01 15:02:00,68576.67,68606.13,68552.73,68606.12,0.13897
2026-04-01 15:03:00,68606.13,68606.13,68590.16,68590.16,0.02274
2026-04-01 15:04:00,68575.91,68612.29,68575.9,68589.73,0.2507
2026-04-01 15:05:00,68589.73,68643.64,68589.73,68607.55,0.45201
2026-04-01 15:06:00,68621.94,68648.05,68600.0,68600.0,0.34348
2026-04-01 15:07:00,68600.0,68600.0,68547.15,68594.63,0.08713
2026-04-01 15:08:00,68594.63,68610.88,68583.8,68598.27,0.13811
2026-04-01 15:09:00,68598.27,68602.84,68558.94,68558.94,0.18275
2026-04-01 15:10:00,68558.95,68565.63,68470.74,68500.26,0.13431
2026-04-01 15:11:00,68500.26,68523.88,68500.0,68510.23,0.32744
2026-04-01 15:12:00,68509.62,68509.62,68468.12,68497.35,0.22404
2026-04-01 15:13:00,68497.34,68537.32,68497.34,68505.92,0.21145
2026-04-01 15:14:00,68505.92,68505.93,68470.21,68495.25,1.07774
2026-04-01 15:15:00,68495.25,68509.89,68453.01,68453.01,0.17052
2026-04-01 15:16:00,68450.01,68451.63,67799.32,68451.62,1.36785
2026-04-01 15:17:00,68451.62,68514.53,68451.62,68493.23,0.4075
2026-04-01 15:18:00,68493.23,68571.1,68493.23,68571.1,0.15654
2026-04-01 15:19:00,68571.1,68612.0,68571.09,68611.99,1.38689
2026-04-01 15:20:00,68611.39,68621.32,68572.68,68618.56,3.88557
2026-04-01 15:21:00,68619.34,68621.32,68554.02,68554.02,1.42706
2026-04-01 15:22:00,68554.03,68651.95,68554.03,68651.95,2.92647
2026-04-01 15:23:00,68651.95,68747.54,54338.4,65892.57,5.41925
2026-04-01 15:24:00,65892.57,65892.57,65892.57,65892.57,0.0
2026-04-01 15:25:00,65892.57,65892.57,65892.57,65892.57,0.0
2026-04-01 15:26:00,65892.57,65892.57,65892.57,65892.57,0.0
2026-04-01 15:27:00,65892.57,65892.57,65892.57,65892.57,0.0
2026-04-01 15:28:00,51637.47,51741.66,40000.0,51741.66,0.14333
2026-04-01 15:29:00,44499.45,67971.38,39000.0,47313.19,3.82669
2026-04-01 15:30:00,47335.89,68676.01,44661.92,68676.0,3.2739
2026-04-01 15:31:00,68676.01,68794.89,68676.0,68793.87,0.86142
2026-04-01 15:32:00,68793.87,68831.37,68755.38,68755.39,5.57569
2026-04-01 15:33:00,68755.39,68760.41,68740.0,68741.19,1.93014
2026-04-01 15:34:00,68741.19,68768.06,68734.0,68735.56,0.63681
2026-04-01 15:35:00,68735.56,68848.1,68735.56,68848.09,1.02407
2026-04-01 15:36:00,68847.57,68847.57,68836.0,68846.29,0.55489
2026-04-01 15:37:00,68846.29,68846.3,68819.22,68830.22,3.3431
2026-04-01 15:38:00,68813.3,68813.3,55097.61,68763.88,4.02374
2026-04-01 15:39:00,68763.88,68763.89,68737.03,68737.03,2.29923
2026-04-01 15:40:00,68737.04,68737.14,68698.0,68698.01,3.29744
2026-04-01 15:41:00,68698.01,68740.77,68698.0,68712.12,0.99438
2026-04-01 15:42:00,68712.13,68729.69,68712.13,68727.15,0.2183
2026-04-01 15:43:00,68727.15,68737.48,68717.67,68737.48,0.54509
2026-04-01 15:44:00,68749.99,68787.0,68522.26,68596.37,1.07254
2026-04-01 15:45:00,68522.27,68829.58,68478.66,68818.02,1.75144
2026-04-01 15:46:00,68818.02,68818.14,68799.48,68799.48,0.59339
2026-04-01 15:47:00,68799.49,68817.03,68776.41,68817.03,1.98259
2026-04-01 15:48:00,68817.04,68832.0,68801.57,68832.0,2.10849
2026-04-01 15:49:00,68832.0,68845.0,68808.51,68808.51,3.29078
2026-04-01 15:50:00,68808.51,68808.51,68773.93,68785.81,3.8213
2026-04-01 15:51:00,68785.81,68822.83,68785.81,68820.88,3.42687
2026-04-01 15:52:00,68834.38,68841.9,68834.37,68840.12,2.40033
2026-04-01 15:53:00,68840.12,68945.69,68824.4,68945.69,0.54883
2026-04-01 15:54:00,68945.7,68945.7,68891.04,68891.04,4.78641
2026-04-01 15:55:00,68891.04,68918.12,68714.21,68879.45,3.69237
2026-04-01 15:56:00,68879.46,68905.33,68879.45,68905.32,4.40419
2026-04-01 15:57:00,68905.32,68929.97,68899.99,68919.91,3.99922
2026-04-01 15:58:00,68919.91,68935.59,68919.91,68933.68,1.596
2026-04-01 15:59:00,68933.68,68941.8,68903.69,68903.69,2.3014
2026-04-01 16:00:00,68903.69,68918.53,68895.95,68897.05,1.87742
2026-04-01 16:01:00,68897.05,68897.05,68861.82,68861.82,1.21816
2026-04-01 16:02:00,68861.82,68891.7,68850.73,68866.81,0.96811
2026-04-01 16:03:00,68866.81,68866.81,68816.12,68816.12,1.46882
2026-04-01 16:04:00,68805.93,68805.94,68762.0,68762.01,0.21245
2026-04-01 16:05:00,68762.01,68783.44,68762.0,68778.13,0.95434
2026-04-01 16:06:00,68784.47,68813.71,68784.47,68789.8,0.54085
2026-04-01 16:07:00,68789.8,68789.8,68717.9,68717.9,0.35662
2026-04-01 16:08:00,68717.9,68717.91,68707.58,68707.59,0.64445
2026-04-01 16:09:00,68707.59,68778.7,68703.85,68778.69,0.5615
2026-04-01 16:10:00,68778.69,68808.99,68778.69,68793.84,1.10216
2026-04-01 16:11:00,68793.84,68793.85,68735.34,68750.43,0.30935
2026-04-01 16:12:00,68749.27,68749.27,68654.0,68654.0,0.2272
2026-04-01 16:13:00,68654.01,68705.91,68654.0,68705.9,0.30332
2026-04-01 16:14:00,68705.91,68705.91,68650.48,68658.92,1.33296
2026-04-01 16:15:00,68658.92,68667.86,68645.97,68667.86,1.12134
2026-04-01 16:16:00,68674.96,68674.96,68632.0,68632.0,1.55029
2026-04-01 16:17:00,68632.01,68658.91,68625.48,68657.62,0.6689
2026-04-01 16:18:00,68650.53,68666.72,68636.04,68636.04,0.67449
2026-04-01 16:19:00,68636.05,68755.32,68636.04,68755.32,1.96145
2026-04-01 16:20:00,68755.32,68769.86,68719.33,68719.33,0.47109
2026-04-01 16:21:00,68719.34,68738.09,68719.33,68738.08,2.97129
2026-04-01 16:22:00,68738.08,68781.45,68738.08,68743.23,3.78558
2026-04-01 16:23:00,68743.22,68823.14,68743.22,68823.14,3.84236
2026-04-01 16:24:00,68823.14,68830.91,68793.84,68793.84,3.28898
2026-04-01 16:25:00,68793.84,68793.85,68635.19,68785.65,2.84579
2026-04-01 16:26:00,68783.93,68852.07,68783.92,68848.76,3.96035
2026-04-01 16:27:00,68848.76,68878.41,68848.76,68878.41,3.89483
2026-04-01 16:28:00,68878.4,68929.39,68870.62,68870.63,3.52055
2026-04-01 16:29:00,68870.63,68870.63,68852.89,68869.99,3.581
2026-04-01 16:30:00,68869.99,68898.61,68851.82,68851.82,5.03422
2026-04-01 16:31:00,68851.83,68926.27,68851.82,68926.26,1.6593
2026-04-01 16:32:00,68926.26,68926.27,68815.66,68815.67,3.04783
2026-04-01 16:33:00,68815.67,68836.0,68774.32,68774.32,0.65085
2026-04-01 16:34:00,68774.32,68774.32,68714.93,68747.7,0.63314
2026-04-01 16:35:00,68747.7,68764.51,68747.18,68764.51,1.27252
2026-04-01 16:36:00,68764.51,68896.24,68764.51,68876.47,1.42787
2026-04-01 16:37:00,68876.48,68929.63,68876.47,68929.62,0.46156
2026-04-01 16:38:00,68929.62,68976.23,68929.62,68940.93,4.01717
2026-04-01 16:39:00,68940.94,68970.88,68917.32,68917.32,3.107
2026-04-01 16:40:00,68917.08,68917.08,68871.91,68895.99,1.54019
2026-04-01 16:41:00,68895.98,68926.63,68751.51,68926.62,1.45562
2026-04-01 16:42:00,68926.63,68926.63,68861.07,68861.08,1.9405
2026-04-01 16:43:00,68861.07,68931.13,68861.07,68908.13,0.48249
2026-04-01 16:44:00,68908.14,68941.0,68908.14,68940.99,0.42595
2026-04-01 16:45:00,68941.0,68947.7,68906.62,68906.62,2.15991
2026-04-01 16:46:00,68906.62,68906.63,68866.36,68873.08,0.1361
2026-04-01 16:47:00,68873.09,68873.09,68832.07,68869.99,0.77874
2026-04-01 16:48:00,68870.0,68880.11,68836.04,68836.04,0.25895
2026-04-01 16:49:00,68836.05,68860.19,68836.04,68860.19,0.3604
2026-04-01 16:50:00,68860.19,68883.12,68860.18,68869.45,0.636
2026-04-01 16:51:00,68869.46,68871.43,68848.74,68848.74,0.5848
2026-04-01 16:52:00,68848.75,68853.55,68831.46,68837.01,0.17544
2026-04-01 16:53:00,68837.01,68856.07,68831.66,68855.14,0.51674
2026-04-01 16:54:00,68853.56,68876.49,68853.56,68857.05,0.93623
2026-04-01 16:55:00,68857.06,68868.77,68839.03,68839.03,0.80442
2026-04-01 16:56:00,68839.03,68845.09,68835.29,68835.29,0.08136
2026-04-01 16:57:00,68835.29,68838.63,68835.29,68837.93,0.59073
2026-04-01 16:58:00,68837.94,68837.94,68816.34,68816.35,0.21144
2026-04-01 16:59:00,68816.35,68816.35,68816.34,68816.34,0.29259
2026-04-01 17:00:00,68816.35,68849.41,68816.34,68846.5,0.59383
2026-04-01 17:01:00,68846.5,68860.0,68522.26,68846.75,0.81007
2026-04-01 17:02:00,68846.76,68938.51,68846.76,68938.51,0.54853
2026-04-01 17:03:00,68938.52,69127.56,68938.51,69127.56,5.42191
2026-04-01 17:04:00,69103.35,69103.35,54097.61,69070.17,4.67074
2026-04-01 17:05:00,69070.17,69070.18,69023.81,69023.81,1.20595
2026-04-01 17:06:00,69023.82,69023.82,68949.11,68985.07,0.34469
2026-04-01 17:07:00,68985.07,69000.6,68965.66,68965.66,2.01018
2026-04-01 17:08:00,68965.67,68968.82,68939.85,68968.81,1.08824
2026-04-01 17:09:00,68968.82,68969.04,68919.27,68919.28,0.34358
2026-04-01 17:10:00,68918.59,68918.59,68860.48,68860.48,0.20647
2026-04-01 17:11:00,68860.48,68860.49,68813.21,68820.09,0.24041
2026-04-01 17:12:00,68820.09,68820.09,68766.52,68766.52,0.33561
2026-04-01 17:13:00,68766.52,68766.53,68738.32,68738.32,1.98962
2026-04-01 17:14:00,68738.33,68748.83,68732.43,68732.44,1.31573
2026-04-01 17:15:00,68732.43,68769.43,68732.43,68742.09,0.63886
2026-04-01 17:16:00,68742.1,68757.7,68726.52,68757.69,0.77457
2026-04-01 17:17:00,68757.7,68778.08,68468.74,68778.08,1.55436
2026-04-01 17:18:00,68778.5,68788.12,68747.15,68788.11,0.56839
2026-04-01 17:19:00,68788.11,68788.12,68734.5,68734.5,0.49522
2026-04-01 17:20:00,68734.5,68749.6,68682.16,68682.16,0.33656
2026-04-01 17:21:00,68682.17,68682.17,68601.86,68612.11,1.31372
2026-04-01 17:22:00,68612.11,68650.0,68608.37,68609.57,0.38315
2026-04-01 17:23:00,68609.58,68609.58,67664.4,68511.61,0.66652
2026-04-01 17:24:00,68511.62,68553.72,68511.62,68542.99,0.8873
2026-04-01 17:25:00,68543.0,68581.08,68542.99,68547.96,1.64596
2026-04-01 17:26:00,68551.51,68551.51,68512.78,68512.79,0.4659
2026-04-01 17:27:00,68512.78,68553.62,68510.53,68553.61,1.2746
2026-04-01 17:28:00,68553.62,68784.5,68526.07,68535.05,0.63982
2026-04-01 17:29:00,68535.06,68535.06,68500.36,68500.37,0.09943
2026-04-01 17:30:00,68500.36,68803.71,68476.71,68476.71,0.98809
2026-04-01 17:31:00,68476.72,68540.89,68476.71,68540.88,0.59346
2026-04-01 17:32:00,68540.88,68540.89,68521.43,68521.43,0.76548
2026-04-01 17:33:00,68521.44,68521.44,68505.4,68515.54,0.88182
2026-04-01 17:34:00,68515.54,68515.54,68408.52,68408.52,0.2275
2026-04-01 17:35:00,68408.52,68408.53,68310.54,68326.03,0.09349
2026-04-01 17:36:00,68326.03,68383.95,68326.03,68383.94,0.21652
2026-04-01 17:37:00,68383.94,68400.51,68331.62,68400.5,0.77785
2026-04-01 17:38:00,68400.51,68481.61,68400.51,68462.42,0.55414
2026-04-01 17:39:00,68462.43,68477.2,68462.13,68462.82,0.58614
2026-04-01 17:40:00,68462.14,68462.82,68433.02,68433.02,1.79214
2026-04-01 17:41:00,68433.03,68456.88,68430.85,68438.48,3.57819
2026-04-01 17:42:00,68438.49,68448.8,68430.86,68430.87,3.72935
2026-04-01 17:43:00,68430.86,68460.19,68041.14,68426.09,1.04502
2026-04-01 17:44:00,68426.1,68434.0,68415.32,68426.03,0.21202
2026-04-01 17:45:00,68426.03,68434.55,68399.32,68406.85,0.7526
2026-04-01 17:46:00,68407.69,68417.57,68376.12,68376.13,0.42765
2026-04-01 17:47:00,68376.12,68377.37,68345.99,68376.05,0.27017
2026-04-01 17:48:00,68364.35,68410.09,68364.35,68392.36,0.24872
2026-04-01 17:49:00,68392.36,68392.37,68283.27,68283.27,0.05369
2026-04-01 17:50:00,68283.28,68312.4,68264.71,68266.0,0.79246
2026-04-01 17:51:00,68265.99,68402.53,68265.99,68295.88,0.38522
2026-04-01 17:52:00,68295.88,68316.49,68274.24,68316.49,0.43481
2026-04-01 17:53:00,68316.49,68354.66,68316.48,68354.65,0.44658
2026-04-01 17:54:00,68353.45,68353.45,68294.0,68328.12,0.58171
2026-04-01 17:55:00,68328.13,68347.98,68322.04,68346.81,0.54869
2026-04-01 17:56:00,68345.57,68352.62,68328.02,68328.02,2.95582
2026-04-01 17:57:00,68328.03,68328.03,68282.01,68282.02,0.86851
